id,loan_amnt,emp_title,emp_length,annual_inc,home_ownership
68588900,12000,Mainline Technician,10,75000.0,MORTGAGE
68498336,30000,Buyer,3,115000.0,RENT
68608980,9000,School Secreatary,3,38000.0,RENT
68477968,13000,Area Supervisor,10,54000.0,MORTGAGE
68368189,5200,Manager,1,60000.0,RENT
67675492,5000,Sr. Business Systems Analyst,1,105000.0,MORTGAGE
68407799,19200,MAINT TECH,10,78000.0,RENT
68488581,5525,police officer,10,85200.0,RENT
68365486,21600,Carpenter ,10,90000.0,MORTGAGE
68549450,15000,Merch ,3,44000.0,RENT
68588166,12000,Second Officer,10,108000.0,MORTGAGE
67308062,21900,Director of IT,1,200000.0,MORTGAGE
68418112,5000,Health and Benefits On boarding Speciali,10,44000.0,RENT
67859801,10000,Project Manager,10,114000.0,MORTGAGE
68549549,12000,Sr Manager L&D,3,124500.0,RENT
67798765,12000,Vice President,9,43000.0,OWN
68538736,6000,,0,160000.0,MORTGAGE
68567879,9225,Corrections ,10,62000.0,RENT
68438088,5000,RN,0,58000.0,MORTGAGE
68312418,24000,Regional Sales,10,90000.0,MORTGAGE
68618581,15000,Accounts management dirrctor,6,130000.0,MORTGAGE
67970077,20200,carpenter,10,60000.0,MORTGAGE
67928921,24000,Sales/ Eatimator,0,60000.0,OWN
68378099,15000,Associate Account Specialist,0,50000.0,RENT
68498274,3225,,0,27402.0,MORTGAGE
68617639,5000,pool cleaner,10,51000.0,RENT
68364924,16000,Mobile operations ,10,65000.0,MORTGAGE
68378093,20000,Registered Nurse Coordinator,8,105000.0,MORTGAGE
68388409,9600,Marketing Rep,0,360000.0,RENT
68477878,35000,Fashion Editorial Director,3,200000.0,MORTGAGE
68398104,10500,,0,66743.0,RENT
68438066,6000,Lead teller,10,32000.0,RENT
68418003,14400,Deputy CIO,10,110000.0,MORTGAGE
68538661,33000,Sales ,8,80000.0,MORTGAGE
68477858,25250,Division Head,6,112000.0,MORTGAGE
68447873,26000,Senior Account Manager,0,240000.0,MORTGAGE
68428045,20000,,0,50508.0,RENT
68507990,35000,Teacher,10,95000.0,RENT
68636302,6000,Medical receptionist,2,30000.0,RENT
68549337,4000,Purchasing Manager,8,75000.0,MORTGAGE
68507993,20000,COO,2,70000.0,RENT
68577597,3575,Personal banker,1,41000.0,MORTGAGE
68388416,10800,nurse,2,62000.0,RENT
68608819,10000,,0,75000.0,MORTGAGE
68495178,12600,,0,32000.0,RENT
68387834,35000,Marketing,10,110000.0,OWN
68504432,22875,Licensed Practical Nurse,0,52000.0,RENT
68428013,17475,Purchasing Agent,10,38000.0,MORTGAGE
68447845,12000,Personal Banker,3,45000.0,MORTGAGE
68447788,21000,Project Manager ,5,156000.0,MORTGAGE
68498300,12000,Business & Financial Analyst,7,56000.0,RENT
68438025,12000,Software Engineer,10,93000.0,MORTGAGE
68579493,10800,,0,60000.0,MORTGAGE
68447803,16000,Accountant,5,60000.0,RENT
67565533,28000,Clinical Auditor,2,93000.0,MORTGAGE
68475551,14700,Registered Nurse Manager,10,75000.0,OWN
68408359,35000,Senior tax analyst,6,115000.0,RENT
68447819,32000,Manager,5,78000.0,RENT
67298751,10000,Owner/Operator,10,46000.0,MORTGAGE
68464173,20000,,0,84000.0,MORTGAGE
68398117,20000,Certified Medical Assistant,0,75000.0,RENT
68618464,6000,,0,89000.0,MORTGAGE
68398134,28000,Financial Advisor,2,200000.0,MORTGAGE
68468106,20025,Assistant Tax Collector,2,57000.0,MORTGAGE
68566489,25000,teacher,6,125000.0,MORTGAGE
68568012,6000,driver,3,21384.0,OWN
68635341,20500,Tech support,8,81000.0,MORTGAGE
68407086,16000,Security Officer,4,72700.0,MORTGAGE
68588802,20000,Manager ,3,63500.0,RENT
68594486,18000,Assistant Controller,2,120000.0,MORTGAGE
68507928,11200,Licensing Manager,4,48000.0,RENT
68603526,8400,,0,40560.0,OWN
68538727,8000,Technician,10,74000.0,RENT
68427933,7000,Legal Secretary,0,82000.0,MORTGAGE
68636237,3500,PC Specialist II,1,51000.0,MORTGAGE
68635304,6400,Account administrator,10,52000.0,RENT
68507814,5000,Travel agent,3,75000.0,OWN
68549159,34300,Letter Carrier,10,74580.0,RENT
68368081,12000,Business Manager,10,152955.0,MORTGAGE
68343383,20000,Superintendent,2,57780.0,MORTGAGE
68368038,10000,Human Resources,0,52400.0,MORTGAGE
68444376,28000,Overhead crane operator ,10,145000.0,MORTGAGE
68092669,21000,Field engineer,9,108000.0,MORTGAGE
68618335,20000,Service Manager,10,69000.0,MORTGAGE
68579425,6300,store manager,10,106000.0,MORTGAGE
68579287,20000,Project Manager,7,91000.0,MORTGAGE
68498226,28000,Implementation Consultant,0,140000.0,MORTGAGE
68485396,35000,Licensed Title Agent in Sales & Marketin,10,90000.0,MORTGAGE
68506861,1450,Community Services Coordinator,2,36442.0,RENT
68498186,6100,Commercial Manager,10,31000.0,MORTGAGE
68588755,15000,Service Writer,8,37500.0,OWN
68567568,28000,Product Manager,10,138000.0,MORTGAGE
68424538,10100,Senior Development Consultant,10,100000.0,OWN
68579442,19600,Teacher,10,59250.0,MORTGAGE
68597539,8000,Life agent,1,30000.0,RENT
68417915,35000,COO,7,120000.0,MORTGAGE
68507862,11550,,0,31644.0,MORTGAGE
68397987,13500,Branch Manager,10,65000.0,OWN
68507886,8000,Driver,0,52000.0,MORTGAGE
68488389,20925,machinist,10,47600.0,MORTGAGE
68634337,32000,Locomotive Engineer,10,159000.0,MORTGAGE
68528116,25000,Medical Sales Executive,5,100000.0,MORTGAGE
67395751,14000,Field Superinetndent,7,70000.0,RENT
68528093,5000,customerservice,2,32000.0,MORTGAGE
68417901,28000,traveling tech ,10,75000.0,RENT
67325880,35000,Owner/ psychologist,6,100000.0,OWN
67235479,15000,Banker,1,38000.0,RENT
68498090,12000,sales,5,42000.0,RENT
68272581,32775,Consultant,10,74500.0,MORTGAGE
68437921,15000,"Director, Production Design",10,80000.0,MORTGAGE
68404300,8000,ASSISTANT MANAGER,8,68000.0,MORTGAGE
68608510,28000,Senior Customer Manager,10,150000.0,RENT
68579283,24000,Database Marketing Analyst,10,63000.0,RENT
68517785,18000,Teacher,10,63000.0,MORTGAGE
68417448,3000,correctional officer,2,60000.0,MORTGAGE
68355586,13900,Marketing,5,39000.0,RENT
68436337,28000,Nurse Pratitioner,10,115000.0,MORTGAGE
68579379,14000,President ,10,76000.0,MORTGAGE
68579394,22400,mechanic,1,45000.0,OWN
68507791,10300,Bartender ,10,33000.0,RENT
68408180,24000,Housing Manager,10,82000.0,RENT
68357889,12500,professor,10,97000.0,MORTGAGE
68588642,35000,Program Analyst,10,84017.0,MORTGAGE
68634283,11000,Maintance Tech,8,35000.0,MORTGAGE
68367948,28800,Dental hygienist ,5,60000.0,OWN
67878341,12500,Medical Administrator,10,88000.0,MORTGAGE
68397937,12000,Mechanic,4,44000.0,RENT
68417788,10475,Investigations ,2,45000.0,MORTGAGE
68528006,4000,Small Shop Mechanic,10,70000.0,MORTGAGE
68618206,6500,Pharmacy Technician ,3,40000.0,RENT
68597835,5200,Manager,2,38000.0,RENT
67115597,16000,Chief Engineer,4,170000.0,RENT
68567839,12000,Manager Appraisal Review,7,102000.0,RENT
68467890,22225,Accounts  Payable manager,7,49400.0,RENT
68495075,24000,IT Manager,10,174000.0,MORTGAGE
68603247,9700,Administrative,4,43335.0,RENT
68538147,24900,SQA Engineer,0,130000.0,RENT
68357909,10000,Local Quality Manager,3,40000.0,OWN
68467849,21000,foreman/Lineman,0,175000.0,MORTGAGE
68417794,12000,E5,1,32000.0,RENT
68617925,25200,Project Manager,2,135000.0,MORTGAGE
68507649,5000,Lead Management Analyst,10,99900.0,OWN
67318597,25000,Registered Nurse,1,75000.0,RENT
68357421,10000,President,5,100000.0,OWN
66606283,12000,Orthotist,3,76000.0,MORTGAGE
67315602,14000,Assistant deli manager,7,36000.0,MORTGAGE
68408159,28000,locomotive engr.,10,198000.0,MORTGAGE
68112789,3200,Branch Manage ,1,48000.0,RENT
68633281,4775,Analytics Manager,3,138000.0,MORTGAGE
68548750,10000,Lab Tech,2,42624.0,RENT
68618172,13500,Bartender,9,72000.0,RENT
68608396,6000,Cleaning&Shiping&Receiving,3,42600.0,RENT
68488213,10000,DESIGNER,5,51000.0,MORTGAGE
68477575,14700,production,4,48000.0,MORTGAGE
68447545,12000,General Manager,2,55000.0,RENT
68495242,27525,Operations Manager,4,75000.0,RENT
68548834,35000,Industrial Engineer,6,145000.0,MORTGAGE
68397860,5600,Mananger,10,106000.0,OWN
68467830,22050,Engineer,2,90740.0,MORTGAGE
68588569,5050,Network engineer,5,200000.0,RENT
68527912,32000,Branch Manager,3,96000.0,MORTGAGE
68536341,10600,Unloading trucks,4,29500.0,RENT
68618119,12000,HVACR Technician,1,50000.0,MORTGAGE
68597663,24975,Operations manager,5,75000.0,MORTGAGE
68579226,23550,Bus Driver,10,64000.0,OWN
68377856,35000,Senior Vice President,10,350000.0,RENT
68396781,11200,sheetmetal fabricator,3,40000.0,MORTGAGE
68388087,5000,Qualiy Assurance Manager,0,110000.0,MORTGAGE
68052727,24000,Parts Department,10,68000.0,RENT
68608284,7500,electrician,1,75000.0,MORTGAGE
68579075,11200,ast tech,10,28000.0,RENT
68613677,20000,Sales Manager,3,85000.0,MORTGAGE
68547201,16000,gengeral Manager,9,70000.0,OWN
68427639,21000,Senior HR Advisor,2,75500.0,MORTGAGE
68497865,3200,Team leader,3,32000.0,RENT
68397719,26875,technician,9,56000.0,RENT
68467703,14400,Teacher,0,67132.0,RENT
68527876,8000,Store manager,10,110000.0,RENT
68634212,20000,Maintenance Mechanic,2,71000.0,MORTGAGE
68377775,6475,,0,18000.0,RENT
68635173,20000,PLANT OPERATOR,6,40000.0,MORTGAGE
68357711,7950,Manager,5,45000.0,RENT
68535276,30400,,0,80000.0,MORTGAGE
68426654,11000,supervisor,2,45000.0,RENT
68617944,14000,Supervisor/FTO,10,50000.0,OWN
68437733,23000,Sr. Lending Officer,4,80000.0,MORTGAGE
68397708,30000,Legal Secretary,6,98000.0,RENT
68538486,7000,Food and Beverage,3,43000.0,RENT
68527897,10000,sales specialist,10,41000.0,MORTGAGE
68573130,4725,Compliance Officer,0,85500.0,RENT
66532074,27000,Loan Processor,2,98000.0,MORTGAGE
68386200,3375,,0,42000.0,OWN
68608209,12000,lab technician,10,90000.0,MORTGAGE
68497869,15000,Supply Chain Manager,8,120000.0,RENT
68517424,5800,Communication Technician 4,10,65000.0,MORTGAGE
68523849,12750,,0,39000.0,MORTGAGE
68488049,35000,Director,10,174000.0,RENT
68377701,30000,Manager,4,73320.0,MORTGAGE
66601700,20000,Supervisor,10,106000.0,MORTGAGE
68417661,8000,suoervisor,10,70000.0,RENT
68474313,2400,Management ,0,30000.0,MORTGAGE
68618063,30000,WW PMO Leader,8,85000.0,MORTGAGE
67347028,15000,Engineer,3,70000.0,RENT
67475286,1400,medical assistant,0,23040.0,RENT
68548739,8000,Program Performance Coordinator,5,40753.0,OWN
68517582,11400,Vice President of lending ,10,41200.0,OWN
67515811,2950,,0,12288.0,OWN
68447460,15600,Realtor,10,75000.0,RENT
68534744,17000,Marketing Manager Tools,10,72000.0,RENT
68618077,15000,consultant,10,100000.0,OWN
68578751,15000,Service Manager,8,43000.0,RENT
68497929,4475,Bay leader,4,55000.0,MORTGAGE
68433667,35000,Environmental Specialist ,10,110000.0,MORTGAGE
68548734,5125,,0,18407.0,RENT
68477329,10000,,0,70000.0,OWN
68526724,9400,Highway Maintenance,5,55000.0,MORTGAGE
68367658,8500,Analyst,10,86400.0,RENT
68487848,10800,life underwriting consultant ,10,95982.0,MORTGAGE
68597503,20000,Accountant,0,52000.0,RENT
68427544,7000,Sales,5,25000.0,RENT
68564330,20000,Police officer,10,88000.0,RENT
68427523,2500,Registered Nurse,10,85000.0,MORTGAGE
68617893,17000,Commodities Buyer,8,93000.0,MORTGAGE
68477418,30000,Professor/Nurse Practioner,0,105000.0,MORTGAGE
68397711,3000,Special Agent ,7,82000.0,MORTGAGE
68517124,25000,Marketing Relationship Manager,2,105000.0,OWN
68534086,30000,Professor,10,60000.0,RENT
68407936,20000,Regonal MGR,4,55000.0,MORTGAGE
68608103,2400,Nail tech,10,33000.0,MORTGAGE
68487701,16000,driver,10,108000.0,MORTGAGE
67959214,13500,Slurry operator,10,60000.0,MORTGAGE
68377659,8950,administrative,10,43000.0,MORTGAGE
68594995,11475,3rd Grade Teacher,10,64750.0,MORTGAGE
68387884,18000,Regional Service Manager,10,65000.0,MORTGAGE
68387916,15000,Business Development Officer,2,47500.0,RENT
68527757,10000,Linguist,7,48000.0,MORTGAGE
48191893,9000,Ar rep,4,36000.0,RENT
68597580,12000,Universal Bank II,3,31000.0,MORTGAGE
68538316,3500,Cook,0,40000.0,MORTGAGE
68437462,30000,Client executive ,3,180000.0,MORTGAGE
68341091,12000,Director of operations ,1,80000.0,RENT
68427552,1000,truck driver,0,50000.0,MORTGAGE
68607768,21600,Senior Claims Service Consultant,4,72000.0,MORTGAGE
67839013,10000,EMT,9,40000.0,OWN
68578822,10000,SALES,2,62000.0,OWN
68377437,24000,Clerk,9,80000.0,MORTGAGE
66603344,9500,Over Night Assistant Manager,7,25000.0,RENT
68527809,6000,Accounts Receivable Manager,2,70000.0,MORTGAGE
67435558,13000,Propietor,10,46000.0,MORTGAGE
67978818,6000,Line 11 Fry Room Grader,1,24000.0,RENT
68496388,16625,Deputy Sheriff,10,145000.0,MORTGAGE
68417413,13300,Admin. Dir. Human Resources,8,114240.0,RENT
68547483,7500,Owner,8,152000.0,OWN
68588242,21600,Platoon Sgt,10,72000.0,MORTGAGE
68507340,13125,Registered Nurse,3,65000.0,MORTGAGE
68367580,5000,Respiratory therapist,4,56000.0,RENT
68397584,2200,sorter,10,30000.0,OWN
66531694,9000,Insurance Specialist,1,30000.0,OWN
68407828,3000,Facilities Manager,10,76342.0,MORTGAGE
66443685,9000,supervisor,10,62000.0,RENT
67788476,4000,Pulmonary Supervisor,6,82000.0,MORTGAGE
67989479,30000,Manager,10,80000.0,MORTGAGE
68397624,16000,General manager,3,76000.0,RENT
68517417,12775,Technical Support Specialist,3,36000.0,RENT
68427410,9000,bartender,2,40000.0,RENT
68387854,6025,Senior Event Producer,3,36000.0,RENT
68588283,28000,RD,3,92000.0,RENT
68634118,10000,owner,7,95000.0,MORTGAGE
68447348,11750,Substitute Teacher,0,28000.0,OWN
68617824,11000,Brand Management Specialist,10,65000.0,MORTGAGE
68573692,3000,Logistics Manager,0,40000.0,RENT
67477698,9600,Customer Support Specialist,10,65000.0,MORTGAGE
68363428,19200,RN,1,60000.0,RENT
68357553,28325,Project Manager,5,87000.0,OWN
68578697,11200,Human Resources Manager,10,141900.0,MORTGAGE
68487894,3500,Correctional Officer,6,65000.0,RENT
68517448,22000,Accountant,0,52500.0,MORTGAGE
68586571,18175,Electrician,2,50500.0,OWN
68597486,5375,,0,12228.0,RENT
68427432,8000, Bus driver ,10,54000.0,MORTGAGE
68588244,26675,Claims ,4,58000.0,OWN
67665221,3500,Data Entry Assistant,7,20000.0,RENT
68467490,7200,network tech,10,77000.0,RENT
68407913,22250,Supervisor,10,53000.0,RENT
68397533,35000,SERVICE REPRESENTATIVE 1,2,80000.0,MORTGAGE
68567435,20000,Unit assistant,9,65000.0,RENT
68396289,16000,Executive Sous Chef,1,85000.0,RENT
68607826,15675,Self Sufficiency Counselor,8,52000.0,MORTGAGE
68397464,18400,Tax Representative,5,40000.0,RENT
68497579,6025,Night Manager,10,67200.0,RENT
68497584,24000,Real Estate,10,65000.0,OWN
68587969,24000,Administrator,10,109000.0,MORTGAGE
68477228,21825,Closer,0,52000.0,MORTGAGE
68407800,2400,Administrative Assistant,10,52300.0,RENT
68504876,4000,Manager,5,50000.0,RENT
68513777,20000,Repairman,10,105000.0,MORTGAGE
68417400,12900,national casino marketing host,2,43000.0,RENT
68447208,20000,RN,10,88000.0,MORTGAGE
68365668,14400,Accounting Technician,0,34500.0,MORTGAGE
68578597,19000,Engineering Tech,5,55000.0,RENT
697740,20000,journeyman machinist,6,75000.0,MORTGAGE
68597176,24000,Auditor,2,87000.0,OWN
68548219,11000,Office Manager ,10,24000.0,OWN
68617728,7525,Medical Assistant,4,38500.0,OWN
68538155,9600,Program supervisor ,6,26700.0,RENT
68617732,24000,Division Head,10,120000.0,MORTGAGE
68578649,9075,Manager,10,50000.0,MORTGAGE
68617670,15000,Tech Support Supervisor,8,80000.0,RENT
68517348,15000,Teacher,1,60000.0,RENT
68588208,21000,heavy equipment operator,6,110000.0,OWN
68548264,15000,UTILITY INSPECTOR,3,150000.0,MORTGAGE
68436223,18000,National Operations Manager,5,250000.0,RENT
68342043,21000,Nurse,5,44000.0,RENT
68375539,12000,Operator,10,92000.0,MORTGAGE
68447247,13000,CNA,10,60000.0,MORTGAGE
66625607,35000,Sergeant,10,140000.0,MORTGAGE
68617571,20000,truck driver,10,66000.0,OWN
68467389,8400,Client Service Supervisor,8,32000.0,MORTGAGE
68545118,5800,Epidemiologist,10,75000.0,MORTGAGE
68342017,10000,Med Tech,7,74000.0,OWN
66623204,4450,waiter,10,60000.0,RENT
68374982,13775,technician,5,90000.0,MORTGAGE
68339827,3200,metrologist,10,82000.0,MORTGAGE
67377848,16650,ER tech,2,56000.0,OWN
68527457,35000,Sales,10,195000.0,MORTGAGE
68567245,6000,Teacher,10,50000.0,RENT
68447141,15150,Assistant Manger,3,48000.0,MORTGAGE
67910100,13600,Technician ,0,34000.0,OWN
68587951,13250,Operator,2,55000.0,OWN
68437294,16000,Director of Special Projects,4,90000.0,OWN
68417267,16275,Therapist,1,60000.0,MORTGAGE
68596114,28000,reg mgr,10,110000.0,MORTGAGE
68497523,3000,Production Manager,10,45000.0,MORTGAGE
68527414,5000,Administrator,10,140000.0,MORTGAGE
68357368,25000,Account Manager,10,134009.0,MORTGAGE
68607669,8000,Operations manager,9,67000.0,RENT
68578525,10000,Research Dept. Warehouse ,10,30000.0,RENT
67878589,5500,Sales,0,24000.0,RENT
68527527,16000,Behavioral Health Case Manager,0,60000.0,RENT
68497539,15000,IT,10,100000.0,MORTGAGE
68578419,23800,Surgery Tech,10,65000.0,RENT
68577920,6400,Owner/Operator,3,50000.0,MORTGAGE
68617592,7000,Registered Nurse,0,80000.0,MORTGAGE
68527493,6625,Scheduling Cordinator,5,40000.0,OWN
67586131,5450,Machine  operator ,8,40000.0,OWN
68367427,20000,Production Manager,4,85000.0,RENT
68340944,7000,Forklift driver,2,38000.0,RENT
68548197,19200,Line Mechanic,6,112000.0,MORTGAGE
68340977,27675,Deputy Attorney General,0,91000.0,MORTGAGE
67799584,20000,Branch Mgr,10,57500.0,MORTGAGE
68437345,19000,Client Service Specialist,9,70000.0,RENT
68367455,19000,Factory worker,10,38000.0,RENT
68545524,15000,housekeeper,10,57200.0,RENT
68514769,13200,Accountant,3,30000.0,MORTGAGE
68538036,6000,chef,0,37000.0,MORTGAGE
68567027,13750,Service Technician,2,75500.0,MORTGAGE
68578336,7150,Service Manager,10,55000.0,MORTGAGE
68367404,5000,Regional Accounting Manager,6,90000.0,MORTGAGE
68507131,9000,Staff Attorney,0,90000.0,MORTGAGE
68339024,35000,Compliance Manager,10,140000.0,MORTGAGE
68614137,2000,Packaging ip,4,42203.0,MORTGAGE
68377384,12950,Exec. Administravive Assistant,2,45000.0,RENT
68574283,20000,Project Manager,0,75000.0,RENT
68417254,11000,Executive Assistant,0,100000.0,RENT
68493127,8000,Secondary Teacher-Counselor,4,62000.0,MORTGAGE
68517239,9000,IT Support,1,52000.0,RENT
68397370,24000,Sales,7,55000.0,RENT
68377380,30000,transportation engineer,9,235000.0,OWN
68617473,10000,electrician,10,75000.0,RENT
68122643,5000,,0,51038.0,MORTGAGE
68437281,16000,Transportation Engineer,10,100000.0,MORTGAGE
68607618,7700,Customer Experience Advocate,0,25700.0,RENT
68567200,15000,Truck driver,10,76000.0,MORTGAGE
68517129,24000,Relief Captain,1,133650.0,MORTGAGE
68516135,13500,CS manager,9,36000.0,RENT
67745652,8000,Payroll Assistant,6,47257.6,MORTGAGE
68588025,6025,Director of Finance,3,104000.0,MORTGAGE
67819124,21600,Director Operations,10,132000.0,MORTGAGE
68357309,4000,Personal Banker,8,49000.0,RENT
68272281,24000,lead man-jumbo,10,85000.0,MORTGAGE
66585680,3000,Product Manager,2,42000.0,OWN
68386554,35000,Vp,10,220000.0,OWN
68578353,21000,teacher/coach,10,67000.0,MORTGAGE
68377363,20000,Office Manager,10,69000.0,MORTGAGE
68504925,3625,Mechanic,7,60000.0,MORTGAGE
68387527,5000,purchasing agent,4,55000.0,RENT
68548125,3850,Store manager,4,40000.0,MORTGAGE
68523950,8000,Principal ,10,95000.0,MORTGAGE
68436433,11000,RN,3,72000.0,MORTGAGE
68365697,16000,Clinical Research Associate,0,125000.0,RENT
68487605,16800,Stress Testing Analyst,3,115250.0,MORTGAGE
68396603,27000,Director of Sales,0,60000.0,RENT
68426911,17000,meat manager,10,72500.0,MORTGAGE
68538029,35000,Director,4,185000.0,MORTGAGE
68407666,25200,RN,3,67000.0,OWN
68595828,23000,IT Networking Engineer,6,56880.0,RENT
68494296,8000,Procurement Forester,2,77900.0,MORTGAGE
68407574,12500,Sales,3,65000.0,RENT
68617427,5000,,0,112000.0,MORTGAGE
68567168,7000,Project Manager,10,92300.0,MORTGAGE
68527216,35000,FUEL MECHANIC,8,90000.0,MORTGAGE
68417195,13500,,0,40000.0,OWN
68507073,7475,Fixed Income Trader,0,125000.0,MORTGAGE
68548043,8000,Office Manager,10,39520.0,MORTGAGE
68517186,21000,Medical assistant,2,50000.0,OWN
68377310,6500,Loan Officer,4,37440.0,OWN
68477058,20000,CFO,6,95000.0,MORTGAGE
68617351,6400,Geo-tech,10,48000.0,MORTGAGE
68527189,20000,,0,78000.0,MORTGAGE
68357225,11000,Manager of Community Partnerships,2,48500.0,MORTGAGE
68505467,15525,Nuclear Security,9,80000.0,MORTGAGE
68607467,16000,Software Engineer,2,125000.0,RENT
68397303,20750,Security Specialist,1,58000.0,RENT
68397281,12000,Co-Store Manager,9,67200.0,RENT
68597302,17700,Metal Caster,8,66400.0,RENT
68465829,7200,software analyst,3,75000.0,RENT
68444881,18000,Department lead ,7,40000.0,RENT
68437198,24000,Network Engineer,0,88000.0,RENT
68338974,18000,Director,10,102000.0,RENT
67745602,14000,owner ,0,45000.0,RENT
68497350,18000,Network Implementation Engineer II,4,84000.0,RENT
68617421,21000,mgr,10,50000.0,MORTGAGE
68597265,14000,Soldier,10,85000.0,MORTGAGE
68617015,6500,driver instrutor/ semi trucks,10,33000.0,MORTGAGE
67819017,20000,Driver,0,116400.0,RENT
68516787,34250,project manager,0,123000.0,MORTGAGE
67725484,5900,,0,41080.0,RENT
68407507,12525,CSR,3,50000.0,RENT
