id,grade,home_ownership,sub_grade,int_rate,mort_acc,is_good_customer
68539179,C,MORTGAGE,C2,12.88,1,no
68053038,C,MORTGAGE,C1,11.99,3,no
68427135,C,MORTGAGE,C1,11.99,5,no
68172323,B,MORTGAGE,B4,10.78,3,no
68489037,D,MORTGAGE,D1,15.77,2,no
68618911,A,MORTGAGE,A5,7.91,1,yes
68609612,C,RENT,C2,12.88,3,yes
68408863,E,OWN,E3,19.89,0,no
68478449,D,MORTGAGE,D2,16.59,3,yes
68378539,B,MORTGAGE,B4,10.78,1,yes
68636526,E,RENT,E2,19.48,0,yes
68388958,C,MORTGAGE,C2,12.88,1,yes
67918135,B,MORTGAGE,B3,9.8,1,no
68498597,C,RENT,C1,11.99,0,yes
68518393,C,MORTGAGE,C4,13.99,1,yes
68484841,B,MORTGAGE,B3,9.8,6,yes
68618992,C,RENT,C3,13.44,0,no
68428454,G,OWN,G3,27.99,4,yes
68544483,B,OWN,B3,9.8,0,yes
68428511,C,MORTGAGE,C3,13.44,2,yes
68528624,D,MORTGAGE,D1,15.77,1,no
68574645,C,RENT,C1,11.99,4,yes
68378311,C,RENT,C4,13.99,0,no
68618939,E,RENT,E5,21.48,0,no
68528664,C,RENT,C3,13.44,0,yes
68635607,B,RENT,B5,11.48,0,no
68618984,B,MORTGAGE,B4,10.78,1,yes
68598516,C,RENT,C2,12.88,0,no
68438059,B,MORTGAGE,B5,11.48,0,yes
68438392,C,RENT,C4,13.99,3,yes
68063108,C,RENT,C3,13.44,0,yes
68598255,D,RENT,D2,16.59,0,no
68408662,B,RENT,B4,10.78,0,yes
68589407,D,RENT,D1,15.77,0,yes
68428434,C,RENT,C5,14.85,1,yes
68378571,C,MORTGAGE,C2,12.88,2,yes
68633687,C,RENT,C1,11.99,0,yes
68418422,C,MORTGAGE,C1,11.99,2,no
68633711,B,MORTGAGE,B1,8.49,3,yes
68619013,C,MORTGAGE,C4,13.99,3,yes
68358546,C,MORTGAGE,C3,13.44,0,yes
68438521,B,MORTGAGE,B5,11.48,4,no
68485224,B,MORTGAGE,B1,8.49,0,yes
68635572,C,MORTGAGE,C4,13.99,1,yes
68538772,C,MORTGAGE,C1,11.99,5,no
68498360,D,MORTGAGE,D4,17.97,1,no
68525566,E,OWN,E1,18.99,4,no
68418477,C,MORTGAGE,C4,13.99,1,no
68488956,B,RENT,B2,9.17,0,yes
67889174,F,MORTGAGE,F3,24.24,4,yes
68367435,B,RENT,B2,9.17,0,yes
67798480,B,RENT,B2,9.17,1,yes
68366493,F,RENT,F4,25.09,0,no
68378519,C,RENT,C2,12.88,0,yes
68339846,F,OWN,F1,22.45,2,yes
68388933,F,MORTGAGE,F2,23.13,0,yes
68418537,A,MORTGAGE,A2,6.49,3,yes
68053099,B,MORTGAGE,B1,8.49,1,yes
68428513,E,RENT,E2,19.48,0,yes
68407521,C,RENT,C5,14.85,0,no
68579899,F,MORTGAGE,F1,22.45,1,no
68408705,A,MORTGAGE,A3,6.99,4,yes
68528492,C,MORTGAGE,C5,14.85,2,yes
67346922,B,MORTGAGE,B2,9.17,1,no
68533904,F,RENT,F1,22.45,0,no
68398427,C,MORTGAGE,C2,12.88,1,no
68282609,B,MORTGAGE,B4,10.78,6,no
68618751,D,MORTGAGE,D2,16.59,3,yes
68498656,B,RENT,B5,11.48,1,yes
68508251,E,RENT,E2,19.48,0,no
68488786,C,MORTGAGE,C5,14.85,1,no
68424809,G,MORTGAGE,G4,28.49,2,no
68476771,D,MORTGAGE,D3,17.27,6,yes
68446451,F,OWN,F1,22.45,0,no
68428300,B,MORTGAGE,B4,10.78,1,yes
68498653,B,OWN,B4,10.78,1,yes
68428403,B,MORTGAGE,B2,9.17,3,yes
68388765,E,RENT,E5,21.48,2,no
68488863,B,OWN,B2,9.17,4,yes
68052302,D,RENT,D2,16.59,0,no
68418350,B,MORTGAGE,B4,10.78,6,yes
68468460,A,MORTGAGE,A3,6.99,4,yes
67426791,C,MORTGAGE,C3,13.44,2,no
68589132,D,MORTGAGE,D2,16.59,1,yes
68342248,B,MORTGAGE,B2,9.17,2,no
68418314,D,MORTGAGE,D4,17.97,2,yes
67216281,C,OWN,C1,11.99,4,no
68398437,C,MORTGAGE,C5,14.85,2,no
68506026,C,MORTGAGE,C4,13.99,1,no
68378405,B,MORTGAGE,B4,10.78,0,yes
68528506,B,MORTGAGE,B4,10.78,1,no
68378448,B,MORTGAGE,B5,11.48,5,no
68356968,B,RENT,B3,9.8,0,no
68618884,F,MORTGAGE,F5,26.06,0,no
68578812,B,RENT,B1,8.49,0,yes
68598322,C,RENT,C5,14.85,0,no
68568284,A,MORTGAGE,A2,6.49,3,yes
68498596,B,OWN,B4,10.78,1,yes
68580086,C,RENT,C3,13.44,4,yes
68428389,A,MORTGAGE,A5,7.91,2,yes
68396352,B,MORTGAGE,B1,8.49,4,no
68539073,A,RENT,A4,7.49,0,yes
68338947,C,MORTGAGE,C1,11.99,1,yes
68634464,C,MORTGAGE,C5,14.85,4,no
68609443,E,MORTGAGE,E1,18.99,2,no
68528530,D,MORTGAGE,D5,18.49,1,no
68358310,B,RENT,B5,11.48,0,no
68468371,F,RENT,F5,26.06,2,no
68544440,F,MORTGAGE,F5,26.06,1,no
68488805,C,MORTGAGE,C3,13.44,1,no
68416170,D,RENT,D2,16.59,0,yes
68478194,B,RENT,B2,9.17,0,yes
68407850,C,MORTGAGE,C5,14.85,2,no
68550015,A,RENT,A5,7.91,0,yes
68488865,A,RENT,A3,6.99,1,no
68398471,C,MORTGAGE,C2,12.88,9,yes
68448237,E,RENT,E1,18.99,0,no
68447277,B,RENT,B5,11.48,1,no
68063004,A,MORTGAGE,A2,6.49,5,no
68518176,C,RENT,C2,12.88,2,yes
67326764,C,OWN,C4,13.99,0,no
68609359,B,MORTGAGE,B3,9.8,3,yes
68635482,C,RENT,C2,12.88,2,yes
68062999,B,MORTGAGE,B5,11.48,5,yes
67595903,C,OWN,C5,14.85,1,no
68616184,C,MORTGAGE,C2,12.88,0,yes
68528466,C,MORTGAGE,C1,11.99,4,yes
68495326,C,RENT,C5,14.85,6,yes
68425297,A,MORTGAGE,A2,6.49,5,no
67809875,A,MORTGAGE,A5,7.91,1,yes
68053045,D,RENT,D3,17.27,0,no
68550107,F,MORTGAGE,F3,24.24,3,yes
68518245,B,RENT,B5,11.48,0,no
68378362,D,MORTGAGE,D2,16.59,1,yes
68549039,B,OWN,B5,11.48,2,no
68414544,F,MORTGAGE,F1,22.45,1,yes
68507306,C,MORTGAGE,C3,13.44,1,yes
68618614,B,RENT,B5,11.48,0,yes
68579906,B,MORTGAGE,B5,11.48,1,yes
68368287,D,OWN,D4,17.97,4,yes
68397551,B,MORTGAGE,B3,9.8,6,yes
68618621,A,RENT,A3,6.99,1,no
68579920,D,RENT,D5,18.49,1,yes
67289186,C,RENT,C5,14.85,0,no
68537446,B,RENT,B3,9.8,0,yes
68498521,C,RENT,C4,13.99,0,yes
67810731,D,MORTGAGE,D2,16.59,8,no
68579827,E,OWN,E5,21.48,0,no
68468230,D,RENT,D5,18.49,0,no
68633506,B,MORTGAGE,B5,11.48,1,yes
68566555,D,MORTGAGE,D3,17.27,1,no
68408591,B,RENT,B5,11.48,0,no
68428192,B,MORTGAGE,B3,9.8,10,yes
68488652,B,MORTGAGE,B4,10.78,2,yes
68358290,D,RENT,D2,16.59,0,no
68438158,C,MORTGAGE,C1,11.99,5,yes
68340800,E,RENT,E5,21.48,0,yes
68538933,B,RENT,B1,8.49,0,yes
68498556,A,MORTGAGE,A1,5.32,3,yes
68549906,C,MORTGAGE,C5,14.85,2,yes
68618741,D,MORTGAGE,D3,17.27,1,no
68478060,D,RENT,D1,15.77,0,no
68408634,B,MORTGAGE,B4,10.78,0,yes
68498457,F,MORTGAGE,F2,23.13,1,no
68468286,A,OWN,A5,7.91,0,yes
67725724,A,MORTGAGE,A3,6.99,5,yes
68448054,E,RENT,E5,21.48,0,no
68487491,C,RENT,C2,12.88,0,no
68478076,C,MORTGAGE,C5,14.85,6,yes
68378240,C,RENT,C3,13.44,0,yes
68618695,B,OWN,B5,11.48,0,no
68368370,C,MORTGAGE,C1,11.99,2,yes
68476089,B,OWN,B5,11.48,4,no
68526184,A,MORTGAGE,A5,7.91,2,yes
68508001,B,OWN,B4,10.78,2,yes
68548432,F,RENT,F5,26.06,0,no
68495140,C,OWN,C1,11.99,4,no
68394737,E,MORTGAGE,E4,20.5,1,no
68546747,C,MORTGAGE,C5,14.85,1,no
68468163,B,MORTGAGE,B3,9.8,1,yes
68447986,C,OWN,C2,12.88,3,yes
68468167,F,OWN,F4,25.09,3,no
68636331,C,MORTGAGE,C4,13.99,2,yes
68588955,C,MORTGAGE,C2,12.88,4,no
68477935,C,OWN,C4,13.99,7,yes
66455726,D,MORTGAGE,D2,16.59,0,no
68618486,D,RENT,D3,17.27,0,yes
68368180,B,RENT,B4,10.78,0,yes
68568067,D,MORTGAGE,D5,18.49,1,no
68378158,C,RENT,C3,13.44,0,no
68358156,C,MORTGAGE,C2,12.88,1,no
68468173,E,MORTGAGE,E2,19.48,11,no
68122153,C,RENT,C5,14.85,0,yes
68408441,C,RENT,C2,12.88,0,no
67828562,A,MORTGAGE,A4,7.49,4,yes
68588900,B,MORTGAGE,B4,10.78,1,yes
68498336,F,RENT,F2,23.13,0,no
68608980,C,RENT,C1,11.99,0,yes
68477968,B,MORTGAGE,B2,9.17,1,no
68368189,C,RENT,C1,11.99,0,no
67675492,A,MORTGAGE,A2,6.49,3,no
68407799,C,RENT,C2,12.88,0,yes
68488581,E,RENT,E2,19.48,0,no
68365486,B,MORTGAGE,B5,11.48,2,no
68549450,D,RENT,D3,17.27,0,no
68588166,C,MORTGAGE,C3,13.44,0,yes
67308062,F,MORTGAGE,F5,26.06,3,no
68418112,B,RENT,B5,11.48,0,yes
67859801,C,MORTGAGE,C5,14.85,6,yes
68549549,C,RENT,C1,11.99,2,yes
67798765,C,OWN,C1,11.99,0,yes
68538736,B,MORTGAGE,B4,10.78,6,no
68567879,D,RENT,D4,17.97,0,no
68438088,B,MORTGAGE,B2,9.17,1,yes
68312418,B,MORTGAGE,B4,10.78,4,yes
68618581,B,MORTGAGE,B3,9.8,1,yes
67970077,E,MORTGAGE,E4,20.5,4,yes
67928921,C,OWN,C4,13.99,1,yes
68378099,C,RENT,C1,11.99,0,no
68498274,D,MORTGAGE,D2,16.59,1,yes
68617639,C,RENT,C2,12.88,0,yes
68364924,B,MORTGAGE,B3,9.8,2,yes
68378093,B,MORTGAGE,B3,9.8,4,yes
68388409,C,RENT,C2,12.88,0,no
68477878,C,MORTGAGE,C4,13.99,4,yes
68398104,C,RENT,C5,14.85,3,no
68438066,D,RENT,D2,16.59,0,no
68418003,B,MORTGAGE,B3,9.8,2,yes
68538661,E,MORTGAGE,E1,18.99,0,no
68477858,A,MORTGAGE,A1,5.32,2,yes
68447873,A,MORTGAGE,A2,6.49,10,yes
68428045,A,RENT,A1,5.32,4,yes
68507990,E,RENT,E5,21.48,0,no
68636302,C,RENT,C4,13.99,0,yes
68549337,B,MORTGAGE,B4,10.78,0,yes
68507993,D,RENT,D4,17.97,0,no
68577597,D,MORTGAGE,D2,16.59,1,yes
68388416,E,RENT,E3,19.89,0,no
68608819,B,MORTGAGE,B2,9.17,3,yes
68495178,C,RENT,C3,13.44,1,no
68387834,B,OWN,B4,10.78,5,yes
68504432,D,RENT,D1,15.77,4,yes
68428013,D,MORTGAGE,D1,15.77,5,yes
68447845,E,MORTGAGE,E4,20.5,0,yes
68447788,B,MORTGAGE,B3,9.8,6,yes
68498300,D,RENT,D1,15.77,0,yes
68438025,A,MORTGAGE,A4,7.49,4,yes
68579493,C,MORTGAGE,C2,12.88,0,no
68447803,B,RENT,B1,8.49,0,yes
67565533,A,MORTGAGE,A5,7.91,4,yes
68475551,C,OWN,C4,13.99,2,yes
68408359,F,RENT,F5,26.06,0,no
68447819,F,RENT,F3,24.24,1,no
67298751,B,MORTGAGE,B5,11.48,1,no
68464173,C,MORTGAGE,C1,11.99,4,yes
68398117,C,RENT,C1,11.99,0,yes
68618464,A,MORTGAGE,A2,6.49,4,no
68398134,A,MORTGAGE,A4,7.49,6,yes
68468106,C,MORTGAGE,C1,11.99,2,yes
68566489,A,MORTGAGE,A5,7.91,4,no
68568012,B,OWN,B4,10.78,0,yes
68635341,A,MORTGAGE,A1,5.32,1,yes
68407086,C,MORTGAGE,C3,13.44,1,yes
68588802,E,RENT,E1,18.99,0,no
68594486,B,MORTGAGE,B4,10.78,3,no
68507928,E,RENT,E1,18.99,0,no
68603526,A,OWN,A5,7.91,0,yes
68538727,B,RENT,B1,8.49,3,yes
68427933,A,MORTGAGE,A1,5.32,1,yes
68636237,A,MORTGAGE,A5,7.91,5,yes
68635304,B,RENT,B1,8.49,1,yes
68507814,A,OWN,A1,5.32,0,yes
68549159,E,RENT,E4,20.5,2,no
68368081,C,MORTGAGE,C2,12.88,3,yes
68343383,G,MORTGAGE,G1,26.99,8,no
68368038,C,MORTGAGE,C3,13.44,7,yes
68444376,C,MORTGAGE,C4,13.99,3,yes
68092669,C,MORTGAGE,C5,14.85,5,yes
68618335,C,MORTGAGE,C3,13.44,3,no
68579425,B,MORTGAGE,B3,9.8,0,yes
68579287,C,MORTGAGE,C5,14.85,3,yes
68498226,B,MORTGAGE,B1,8.49,2,yes
68485396,E,MORTGAGE,E1,18.99,1,no
68506861,C,RENT,C1,11.99,0,no
68498186,C,MORTGAGE,C1,11.99,5,yes
68588755,C,OWN,C4,13.99,0,no
68567568,E,MORTGAGE,E4,20.5,6,yes
68424538,B,OWN,B1,8.49,3,yes
68579442,D,MORTGAGE,D3,17.27,0,no
68597539,D,RENT,D1,15.77,0,no
68417915,C,MORTGAGE,C3,13.44,5,yes
68507862,E,MORTGAGE,E1,18.99,1,yes
68397987,A,OWN,A3,6.99,2,yes
68507886,C,MORTGAGE,C2,12.88,0,no
68488389,D,MORTGAGE,D5,18.49,2,yes
68634337,E,MORTGAGE,E1,18.99,3,yes
68528116,A,MORTGAGE,A4,7.49,2,yes
67395751,E,RENT,E1,18.99,0,yes
68528093,C,MORTGAGE,C3,13.44,2,no
68417901,B,RENT,B5,11.48,0,yes
67325880,D,OWN,D3,17.27,1,yes
67235479,C,RENT,C2,12.88,0,yes
68498090,B,RENT,B3,9.8,0,yes
68272581,F,MORTGAGE,F5,26.06,2,no
68437921,D,MORTGAGE,D3,17.27,1,no
68404300,C,MORTGAGE,C5,14.85,1,yes
68608510,B,RENT,B1,8.49,2,yes
68579283,B,RENT,B4,10.78,2,yes
68517785,B,MORTGAGE,B4,10.78,4,yes
68417448,C,MORTGAGE,C3,13.44,1,yes
68355586,C,RENT,C5,14.85,1,yes
68436337,C,MORTGAGE,C4,13.99,3,yes
68579379,B,MORTGAGE,B2,9.17,5,yes
68579394,D,OWN,D2,16.59,0,yes
68507791,C,RENT,C2,12.88,0,no
68408180,F,RENT,F3,24.24,0,no
68357889,A,MORTGAGE,A4,7.49,0,yes
68588642,B,MORTGAGE,B3,9.8,3,yes
68634283,B,MORTGAGE,B4,10.78,3,yes
68367948,C,OWN,C2,12.88,1,yes
67878341,C,MORTGAGE,C2,12.88,3,yes
68397937,C,RENT,C3,13.44,0,yes
68417788,D,MORTGAGE,D4,17.97,2,no
68528006,B,MORTGAGE,B2,9.17,6,yes
68618206,A,RENT,A2,6.49,0,yes
68597835,E,RENT,E2,19.48,0,no
67115597,E,RENT,E4,20.5,6,no
68567839,B,RENT,B2,9.17,0,no
68467890,E,RENT,E1,18.99,3,no
68495075,C,MORTGAGE,C2,12.88,1,no
68603247,C,RENT,C1,11.99,0,no
68538147,C,RENT,C2,12.88,0,no
68357909,B,OWN,B2,9.17,4,yes
68467849,B,MORTGAGE,B1,8.49,0,no
68417794,B,RENT,B3,9.8,2,yes
68617925,E,MORTGAGE,E2,19.48,2,yes
68507649,C,OWN,C1,11.99,5,yes
67318597,B,RENT,B5,11.48,0,yes
68357421,B,OWN,B5,11.48,3,yes
66606283,B,MORTGAGE,B1,8.49,1,yes
67315602,C,MORTGAGE,C4,13.99,2,yes
68408159,C,MORTGAGE,C3,13.44,4,no
68112789,B,RENT,B4,10.78,0,yes
68633281,A,MORTGAGE,A2,6.49,5,yes
68548750,A,RENT,A4,7.49,0,yes
68618172,B,RENT,B4,10.78,1,no
68608396,C,RENT,C3,13.44,0,no
68488213,D,MORTGAGE,D4,17.97,3,yes
68477575,B,MORTGAGE,B2,9.17,1,yes
68447545,C,RENT,C1,11.99,0,no
68495242,G,RENT,G3,27.99,0,yes
68548834,B,MORTGAGE,B3,9.8,2,yes
68397860,B,OWN,B5,11.48,4,yes
68467830,C,MORTGAGE,C4,13.99,1,yes
68588569,G,RENT,G2,27.49,0,no
68527912,B,MORTGAGE,B2,9.17,3,yes
68536341,E,RENT,E3,19.89,2,no
68618119,D,MORTGAGE,D3,17.27,0,no
68597663,D,MORTGAGE,D3,17.27,3,no
68579226,D,OWN,D3,17.27,0,yes
68377856,C,RENT,C4,13.99,2,yes
68396781,C,MORTGAGE,C2,12.88,1,no
68388087,B,MORTGAGE,B3,9.8,4,yes
68052727,C,RENT,C4,13.99,0,no
68608284,C,MORTGAGE,C3,13.44,2,no
68579075,C,RENT,C2,12.88,4,no
68613677,D,MORTGAGE,D1,15.77,1,no
68547201,C,OWN,C3,13.44,0,yes
68427639,C,MORTGAGE,C2,12.88,3,yes
68497865,B,RENT,B2,9.17,0,yes
68397719,B,RENT,B4,10.78,0,yes
68467703,E,RENT,E1,18.99,0,no
68527876,C,RENT,C2,12.88,0,yes
68634212,B,MORTGAGE,B3,9.8,5,yes
68377775,C,RENT,C5,14.85,0,no
68635173,C,MORTGAGE,C1,11.99,2,yes
68357711,D,RENT,D2,16.59,0,no
68535276,C,MORTGAGE,C4,13.99,4,yes
68426654,F,RENT,F2,23.13,0,no
68617944,C,OWN,C5,14.85,0,yes
68437733,A,MORTGAGE,A1,5.32,5,yes
68397708,C,RENT,C4,13.99,2,yes
68538486,C,RENT,C4,13.99,0,no
68527897,B,MORTGAGE,B4,10.78,1,no
68573130,D,RENT,D1,15.77,0,yes
66532074,B,MORTGAGE,B4,10.78,1,no
68386200,E,OWN,E1,18.99,2,yes
68608209,C,MORTGAGE,C3,13.44,2,yes
68497869,A,RENT,A5,7.91,0,no
68517424,C,MORTGAGE,C2,12.88,10,yes
68523849,D,MORTGAGE,D1,15.77,3,yes
68488049,E,RENT,E3,19.89,5,no
68377701,C,MORTGAGE,C4,13.99,5,yes
66601700,A,MORTGAGE,A2,6.49,7,yes
68417661,D,RENT,D4,17.97,4,yes
68474313,D,MORTGAGE,D1,15.77,2,yes
68618063,E,MORTGAGE,E4,20.5,5,no
67347028,E,RENT,E1,18.99,0,yes
67475286,C,RENT,C1,11.99,0,yes
68548739,E,OWN,E1,18.99,0,yes
68517582,C,OWN,C5,14.85,3,yes
67515811,D,OWN,D5,18.49,0,yes
68447460,F,RENT,F1,22.45,6,no
68534744,F,RENT,F2,23.13,0,no
68618077,B,OWN,B3,9.8,0,yes
68578751,B,RENT,B5,11.48,0,yes
68497929,D,MORTGAGE,D4,17.97,0,yes
68433667,B,MORTGAGE,B4,10.78,2,yes
68548734,D,RENT,D3,17.27,0,no
68477329,A,OWN,A1,5.32,1,yes
68526724,D,MORTGAGE,D5,18.49,12,no
68367658,C,RENT,C4,13.99,0,yes
68487848,B,MORTGAGE,B3,9.8,1,yes
68597503,C,RENT,C2,12.88,0,yes
68427544,D,RENT,D2,16.59,0,yes
68564330,B,RENT,B4,10.78,0,yes
68427523,C,MORTGAGE,C1,11.99,2,yes
68617893,D,MORTGAGE,D1,15.77,4,no
68477418,A,MORTGAGE,A5,7.91,4,no
68397711,C,MORTGAGE,C1,11.99,1,yes
68517124,E,OWN,E2,19.48,3,yes
68534086,E,RENT,E5,21.48,0,no
68407936,B,MORTGAGE,B3,9.8,4,yes
68608103,D,MORTGAGE,D1,15.77,3,yes
68487701,C,MORTGAGE,C1,11.99,5,yes
67959214,C,MORTGAGE,C5,14.85,2,yes
68377659,E,MORTGAGE,E2,19.48,4,no
68594995,D,MORTGAGE,D3,17.27,5,yes
68387884,D,MORTGAGE,D5,18.49,1,yes
68387916,D,RENT,D5,18.49,1,no
68527757,B,MORTGAGE,B1,8.49,1,no
48191893,B,RENT,B2,9.17,0,yes
68597580,B,MORTGAGE,B1,8.49,1,yes
68538316,B,MORTGAGE,B3,9.8,5,yes
68437462,C,MORTGAGE,C1,11.99,1,yes
68341091,C,RENT,C3,13.44,0,yes
68427552,B,MORTGAGE,B4,10.78,2,yes
68607768,C,MORTGAGE,C3,13.44,3,yes
67839013,E,OWN,E1,18.99,3,yes
68578822,B,OWN,B3,9.8,5,yes
68377437,C,MORTGAGE,C1,11.99,3,yes
66603344,B,RENT,B1,8.49,0,yes
68527809,B,MORTGAGE,B1,8.49,1,yes
67435558,A,MORTGAGE,A5,7.91,1,yes
67978818,C,RENT,C2,12.88,0,no
68496388,C,MORTGAGE,C4,13.99,3,yes
68417413,E,RENT,E2,19.48,1,yes
68547483,B,OWN,B5,11.48,3,no
68588242,C,MORTGAGE,C2,12.88,3,no
68507340,E,MORTGAGE,E1,18.99,1,yes
68367580,D,RENT,D1,15.77,0,yes
68397584,D,OWN,D3,17.27,0,yes
66531694,F,OWN,F2,23.13,0,no
68407828,C,MORTGAGE,C3,13.44,4,yes
66443685,B,RENT,B1,8.49,0,yes
67788476,A,MORTGAGE,A2,6.49,5,yes
67989479,E,MORTGAGE,E3,19.89,1,yes
68397624,D,RENT,D4,17.97,0,yes
68517417,E,RENT,E5,21.48,0,no
68427410,B,RENT,B5,11.48,0,yes
68387854,B,RENT,B3,9.8,0,yes
68588283,C,RENT,C3,13.44,2,no
68634118,B,MORTGAGE,B1,8.49,5,yes
68447348,B,OWN,B3,9.8,0,no
68617824,C,MORTGAGE,C1,11.99,4,yes
68573692,D,RENT,D2,16.59,0,yes
67477698,B,MORTGAGE,B1,8.49,3,yes
68363428,A,RENT,A5,7.91,0,yes
68357553,E,OWN,E5,21.48,0,yes
68578697,D,MORTGAGE,D1,15.77,5,yes
68487894,C,RENT,C2,12.88,0,yes
68517448,A,MORTGAGE,A5,7.91,3,no
68586571,D,OWN,D4,17.97,2,yes
68597486,C,RENT,C2,12.88,0,yes
68427432,B,MORTGAGE,B1,8.49,2,yes
68588244,D,OWN,D1,15.77,0,yes
67665221,C,RENT,C2,12.88,0,yes
68467490,B,RENT,B5,11.48,1,no
68407913,E,RENT,E2,19.48,0,no
68397533,F,MORTGAGE,F2,23.13,2,yes
68567435,C,RENT,C2,12.88,0,yes
68396289,B,RENT,B5,11.48,0,no
68607826,E,MORTGAGE,E1,18.99,2,yes
68397464,D,RENT,D1,15.77,0,yes
68497579,B,RENT,B4,10.78,0,yes
68497584,C,OWN,C4,13.99,0,yes
68587969,A,MORTGAGE,A3,6.99,5,yes
68477228,E,MORTGAGE,E3,19.89,2,yes
68407800,C,RENT,C1,11.99,0,no
68504876,E,RENT,E3,19.89,0,yes
68513777,B,MORTGAGE,B3,9.8,5,yes
68417400,F,RENT,F4,25.09,0,yes
68447208,C,MORTGAGE,C4,13.99,2,yes
68365668,E,MORTGAGE,E1,18.99,4,yes
68578597,E,RENT,E2,19.48,2,no
697740,C,MORTGAGE,C1,11.99,3,yes
68597176,B,OWN,B4,10.78,0,no
68548219,B,OWN,B3,9.8,2,yes
68617728,D,OWN,D5,18.49,0,no
68538155,E,RENT,E4,20.5,0,no
68617732,E,MORTGAGE,E1,18.99,2,yes
68578649,E,MORTGAGE,E2,19.48,2,no
68617670,B,RENT,B2,9.17,0,yes
68517348,C,RENT,C5,14.85,1,yes
68588208,C,OWN,C3,13.44,0,yes
68548264,B,MORTGAGE,B4,10.78,7,yes
68436223,C,RENT,C2,12.88,2,no
68342043,C,RENT,C1,11.99,0,no
68375539,B,MORTGAGE,B4,10.78,6,yes
68447247,A,MORTGAGE,A5,7.91,2,yes
66625607,D,MORTGAGE,D2,16.59,4,no
68617571,B,OWN,B4,10.78,1,yes
68467389,C,MORTGAGE,C4,13.99,0,no
68545118,C,MORTGAGE,C2,12.88,3,yes
68342017,D,OWN,D5,18.49,0,no
66623204,B,RENT,B5,11.48,0,yes
68374982,G,MORTGAGE,G2,27.49,3,yes
68339827,A,MORTGAGE,A2,6.49,3,yes
67377848,E,OWN,E3,19.89,0,yes
68527457,B,MORTGAGE,B1,8.49,11,no
68567245,A,RENT,A3,6.99,0,yes
68447141,D,MORTGAGE,D5,18.49,1,yes
67910100,E,OWN,E3,19.89,0,yes
68587951,C,OWN,C2,12.88,0,yes
68437294,C,OWN,C3,13.44,0,yes
68417267,E,MORTGAGE,E5,21.48,1,yes
68596114,B,MORTGAGE,B3,9.8,5,yes
68497523,A,MORTGAGE,A2,6.49,4,yes
68527414,D,MORTGAGE,D2,16.59,1,yes
68357368,C,MORTGAGE,C3,13.44,3,no
68607669,E,RENT,E1,18.99,0,yes
68578525,C,RENT,C4,13.99,0,no
67878589,B,RENT,B1,8.49,0,yes
68527527,A,RENT,A2,6.49,0,yes
68497539,B,MORTGAGE,B4,10.78,6,yes
68578419,C,RENT,C5,14.85,0,yes
68577920,D,MORTGAGE,D1,15.77,0,no
68617592,B,MORTGAGE,B5,11.48,1,yes
68527493,D,OWN,D3,17.27,2,no
67586131,D,OWN,D2,16.59,3,yes
68367427,D,RENT,D3,17.27,0,no
68340944,C,RENT,C5,14.85,0,no
68548197,C,MORTGAGE,C1,11.99,2,yes
68340977,D,MORTGAGE,D3,17.27,2,yes
67799584,E,MORTGAGE,E5,21.48,3,yes
68437345,C,RENT,C4,13.99,4,yes
68367455,C,RENT,C2,12.88,0,yes
68545524,C,RENT,C4,13.99,0,yes
68514769,E,MORTGAGE,E3,19.89,1,no
68538036,C,MORTGAGE,C5,14.85,1,no
68567027,E,MORTGAGE,E2,19.48,6,no
68578336,D,MORTGAGE,D2,16.59,2,yes
68367404,B,MORTGAGE,B1,8.49,1,no
68507131,A,MORTGAGE,A3,6.99,1,yes
68339024,F,MORTGAGE,F1,22.45,2,no
68614137,D,MORTGAGE,D2,16.59,1,yes
68377384,C,RENT,C3,13.44,0,yes
68574283,C,RENT,C3,13.44,0,yes
68417254,A,RENT,A1,5.32,3,yes
68493127,C,MORTGAGE,C2,12.88,2,no
68517239,D,RENT,D1,15.77,0,yes
68397370,B,RENT,B4,10.78,0,no
68377380,E,OWN,E4,20.5,4,no
68617473,A,RENT,A5,7.91,0,yes
68122643,B,MORTGAGE,B4,10.78,2,no
68437281,B,MORTGAGE,B3,9.8,4,yes
68607618,E,RENT,E2,19.48,0,yes
68567200,B,MORTGAGE,B2,9.17,2,yes
68517129,E,MORTGAGE,E5,21.48,1,yes
68516135,E,RENT,E2,19.48,0,no
67745652,A,MORTGAGE,A1,5.32,5,yes
68588025,C,MORTGAGE,C5,14.85,1,yes
67819124,B,MORTGAGE,B1,8.49,6,yes
68357309,B,RENT,B2,9.17,0,yes
68272281,E,MORTGAGE,E2,19.48,3,yes
66585680,A,OWN,A4,7.49,0,yes
68386554,E,OWN,E5,21.48,4,yes
68578353,E,MORTGAGE,E1,18.99,3,no
68377363,B,MORTGAGE,B5,11.48,1,yes
68504925,D,MORTGAGE,D5,18.49,2,yes
68387527,B,RENT,B4,10.78,0,yes
68548125,C,MORTGAGE,C4,13.99,0,yes
68523950,C,MORTGAGE,C2,12.88,2,yes
68436433,B,MORTGAGE,B5,11.48,2,no
68365697,A,RENT,A4,7.49,0,yes
68487605,D,MORTGAGE,D3,17.27,0,no
68396603,D,RENT,D5,18.49,2,no
68426911,D,MORTGAGE,D3,17.27,4,yes
68538029,C,MORTGAGE,C2,12.88,6,yes
